Time(s),CH1V,CH2V
2.200000e-04,5.190667e+00,2.145867e+00
2.400000e-04,5.182133e+00,2.258933e+00
2.600000e-04,5.186400e+00,2.376800e+00
2.800000e-04,5.177867e+00,2.480533e+00
3.000000e-04,5.199467e+00,2.603200e+00
3.200000e-04,5.186400e+00,2.706933e+00
3.400000e-04,5.164800e+00,2.810933e+00
3.600000e-04,5.182133e+00,2.895733e+00
3.800000e-04,5.203733e+00,2.994667e+00
4.000000e-04,5.186400e+00,3.098400e+00
4.200000e-04,5.190667e+00,3.164533e+00
4.400000e-04,5.199467e+00,3.258933e+00
4.600000e-04,5.190667e+00,3.376800e+00
4.800000e-04,5.203733e+00,3.405067e+00
5.000000e-04,5.190667e+00,3.480533e+00
5.200000e-04,5.186400e+00,3.537067e+00
5.400000e-04,5.173333e+00,3.612533e+00
5.600000e-04,5.177867e+00,3.706933e+00
5.800000e-04,5.190667e+00,3.740000e+00
6.000000e-04,5.199467e+00,3.815467e+00
6.200000e-04,5.190667e+00,3.872000e+00
6.400000e-04,5.186400e+00,3.928533e+00
6.600000e-04,5.208267e+00,3.985333e+00
6.800000e-04,5.186400e+00,4.022933e+00
7.000000e-04,5.186400e+00,4.074934e+00
7.200000e-04,5.199467e+00,4.122133e+00
7.400000e-04,5.186400e+00,4.159733e+00
7.600000e-04,5.203733e+00,4.202133e+00
7.800000e-04,5.186400e+00,4.249333e+00
8.000000e-04,5.190667e+00,4.263467e+00
8.200000e-04,5.208267e+00,4.334400e+00
8.400000e-04,5.199467e+00,4.353067e+00
8.600000e-04,5.195200e+00,4.409867e+00
8.800000e-04,5.203733e+00,4.428534e+00
9.000000e-04,5.190667e+00,4.456800e+00
9.200000e-04,5.186400e+00,4.471200e+00
9.400000e-04,5.195200e+00,4.513600e+00
9.600000e-04,5.199467e+00,4.546667e+00
9.800000e-04,5.221067e+00,4.584267e+00
1.000000e-03,5.199467e+00,4.598400e+00
1.020000e-03,5.190667e+00,4.622133e+00
1.040000e-03,5.195200e+00,4.654933e+00
1.060000e-03,5.173333e+00,4.664534e+00
1.080000e-03,5.212533e+00,4.697600e+00
1.100000e-03,5.199467e+00,4.716267e+00
1.120000e-03,5.208267e+00,4.725867e+00
1.140000e-03,5.208267e+00,4.754133e+00
